Brand,Model,Condition,Location,Price,Description,RAM,ROM
Samsung,samsung-a-30,10, Lahore,"25,000","[4, 30, 64]",30,64
Samsung,samsung-a-30,10, Rawalpindi,"16,000",[],0,0
Samsung,samsung-a-30,10, Faisalabad,"15,500",[],0,0
Samsung,samsung-a-30,10, Pakpattan,"20,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"16,500","[30, 64]",30,64
Samsung,samsung-a-30,9, Rawalpindi,"19,500","[4, 128]",4,128
Samsung,samsung-a-30,10, Islamabad,"22,000","[4, 30, 128]",30,128
Samsung,samsung-a-30,10, Gujranwala,"26,999","[4, 64]",4,64
Samsung,samsung-a-30,10, Mandi Bahauddin,"16,000","[4, 64]",4,64
Samsung,samsung-a-30,10, Lahore,"17,999",[],0,0
Samsung,samsung-a-30,9, Karachi,"13,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"25,500",[],0,0
Samsung,samsung-a-30,9, Lahore,"24,000",[],0,0
Samsung,samsung-a-30,10, Rahimyar Khan,"15,000",[],0,0
Samsung,samsung-a-30,10, Rawalpindi,"25,500",[128],0,0
Samsung,samsung-a-30,10, Nankana Sahib,"13,500",[128],0,0
Samsung,samsung-a-30,10, Multan,"16,000",[],0,0
Samsung,samsung-a-30,10, Rawalpindi,"28,500",[],0,0
Samsung,samsung-a-30,9, Rahimyar Khan,"15,000","[4, 64]",4,64
Samsung,samsung-a-30,10, Shikarpur,"25,000","[30, 128]",30,128
Samsung,samsung-a-30,10, Islamabad,"15,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"28,000","[4, 30, 128]",30,128
Samsung,samsung-a-30,10, Sheikhüpura,"13,500",[128],0,0
Samsung,samsung-a-30,10, Lahore,"16,000","[4, 64]",4,64
Samsung,samsung-a-30,10, Shakargarh,"29,000",[],0,0
Samsung,samsung-a-30,10, Rawalpindi,"27,000",[],0,0
Samsung,samsung-a-30,10, Raiwind,"22,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"23,500",[],0,0
Samsung,samsung-a-30,10, Lahore,"28,000",[],0,0
Samsung,samsung-a-30,10, Karachi,"20,000","[4, 30, 64]",30,64
Samsung,samsung-a-30,10, Lahore,"20,500",[],0,0
Samsung,samsung-a-30,10, Rawalpindi,"16,000",[],0,0
Samsung,samsung-a-30,10, Haroonabad,"16,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"15,000",[],0,0
Samsung,samsung-a-30,9, Karachi,"22,000","[4, 30, 64]",30,64
Samsung,samsung-a-30,10, Lahore,"18,000",[],0,0
Samsung,samsung-a-30,10, Bahawalnagar,"15,500",[],0,0
Samsung,samsung-a-30,9, Hyderabad,"19,000","[4, 64]",4,64
Samsung,samsung-a-30,10, Lahore,"27,500",[],0,0
Samsung,samsung-a-30,10, Bahawalpur,"23,000",[],0,0
Samsung,samsung-a-30,10, Attock,"29,500","[4, 128]",4,128
Samsung,samsung-a-30,10, Lahore,"14,000",[],0,0
Samsung,samsung-a-30,10, Islamabad,"14,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"17,500",[],0,0
Samsung,samsung-a-30,9, Karachi,"30,000","[4, 30, 64]",30,64
Samsung,samsung-a-30,10, Rawalpindi,"26,500",[128],0,0
Samsung,samsung-a-30,10, Lahore,"18,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"23,500",[],0,0
Samsung,samsung-a-30,10, Karachi,"20,500","[4, 64]",4,64
Samsung,samsung-a-30,9, Nawabshah,"27,000",[],0,0
Samsung,samsung-a-30,10, Burewala,"27,000","[4, 128]",4,128
Samsung,samsung-a-30,10, Lahore,"24,500",[],0,0
Samsung,samsung-a-30,10, Bhakkar,"20,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"21,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"27,000",[],0,0
Samsung,samsung-a-30,10, Rawalpindi,"26,500",[],0,0
Samsung,samsung-a-30,10, Islamabad,"22,000","[4, 128]",4,128
Samsung,samsung-a-30,10, Rawalpindi,"25,500",[],0,0
Samsung,samsung-a-30,9, Bahawalnagar,"20,500","[4, 30, 64]",30,64
Samsung,samsung-a-30,10, Sialkot,"17,000","[4, 128]",4,128
Samsung,samsung-a-30,10, Khyber Pakhtunkhw,"18,000",[],0,0
Samsung,samsung-a-30,10, Bahawalpur,"25,000","[4, 128]",4,128
Samsung,samsung-a-30,10, Hafizabad,"23,500","[4, 128]",4,128
Samsung,samsung-a-30,10, Sialkot,"24,000",[],0,0
Samsung,samsung-a-30,10, Karachi,"28,000BrandSamsung","[4, 30, 128]",30,128
Samsung,samsung-a-30,10, Lahore,"25,000",[],0,0
Samsung,samsung-a-30,10, Lahore,"23,500",[128],0,0
Samsung,samsung-a-30,10, Lahore,"20,000",[128],0,0
Samsung,samsung-a-30,10, Peshawar,"20,000","[4, 30, 64]",30,64
Samsung,samsung-a-30,10, Raiwind,"13,000","[4, 30, 64]",30,64
Samsung,samsung-a-30,10, Punjab,"13,000","[4, 30, 64]",30,64
Samsung,samsung-a-30,10, Faisalabad,"15,999",[],0,0
Samsung,samsung-a-30,10, Taxila,"18,000",[],0,0
Samsung,samsung-a-30,10, Rawalpindi,"33,000","[4, 30, 128]",30,128
Samsung,samsung-a-30,10, Lahore,"15,000",[],0,0
Samsung,samsung-a-30,9, Karachi,"18,500",[],0,0
Samsung,samsung-a-30,10, Rawalpindi,"32,500",[],0,0
Samsung,samsung-a-30,10, Lahore,"18,500",[4],0,0
Samsung,samsung-a-30,10, Lahore,"15,000",[],0,0
Samsung,samsung-a-30,10, Karachi,"15,000","[4, 30, 128]",30,128
Samsung,samsung-a-30,10, Faisalabad,"17,000",[],0,0
Samsung,samsung-a-30,9, Lahore,"22,500","[4, 128]",4,128
Samsung,samsung-a-30,10, Vehari,"17,000",[],0,0
Samsung,samsung-a-30,10, Karachi,"26,000","[4, 128]",4,128
Samsung,samsung-a-30,10, Sialkot,"20,000",[],0,0
Samsung,samsung-a-30,10, Faisalabad,"24,500",[],0,0
Samsung,samsung-a-30,10, Faisalabad,"24,000",[],0,0
Samsung,samsung-a-30,10, Sialkot,"24,000",[],0,0
Samsung,samsung-a-30,10, Rawalpindi,"28,000",[],0,0
Samsung,samsung-a-30,10, Swabi,"24,500",[],0,0
Samsung,samsung-a-30,10, Lahore,"18,500","[4, 128]",4,128
Samsung,samsung-a-30,10, Peshawar,"24,000","[4, 9, 10, 128]",10,128
Samsung,samsung-a-30,10, Lahore,"22,000","[30, 64]",30,64
Samsung,samsung-a-30,10, Faisalabad,"16,000",[],0,0
Samsung,samsung-a-30,10, Sargodha,"28,000",[],0,0
Samsung,samsung-a-30,10, Karachi,"29,000","[4, 64]",4,64
Samsung,samsung-a-30,10, Lahore,"14,500",[],0,0
Samsung,samsung-a-52,10, Lahore,"86,000",[],0,0
Samsung,samsung-a-52,9, Gujranwala,"60,000","[8, 128]",8,128
Samsung,samsung-a-52,9, Karak,"84,500",[],0,0
Samsung,samsung-a-52,10, Karachi,"55,000","[8, 52, 128]",52,128
Samsung,samsung-a-52,9, Multan,"92,999",[],0,0
Samsung,samsung-a-52,9, Karachi,"87,000","[8, 87, 128, 256]",128,256
Samsung,samsung-a-52,10, Islamabad,"60,000","[8, 52, 128]",52,128
Samsung,samsung-a-52,10, Karachi,"60,000","[8, 128]",8,128
Samsung,samsung-a-52,9, Toba Tek singh,"76,500",[],0,0
Samsung,samsung-a-52,10, Hyderabad,"60,000",[128],0,0
Samsung,samsung-a-52,10, Lahore,"62,500",[],0,0
Samsung,samsung-a-52,10, Gujrat,"75,000",[],0,0
Samsung,samsung-a-52,10, Dera Ghazi Khan,"65,000",[],0,0
Samsung,samsung-a-52,9, Karachi,"94,500","[5, 8, 128, 256]",128,256
Samsung,samsung-a-52,9, Multan,"92,999",[],0,0
Samsung,samsung-a-52,10, Muzaffargarh,"51,500","[8, 128]",8,128
Samsung,samsung-a-52,10, Karachi,"54,999","[8, 128]",8,128
Samsung,samsung-a-52,10, Gujranwala,"65,000",[],0,0
Samsung,samsung-a-52,9, Karachi,"98,000","[8, 256]",8,256
Samsung,samsung-a-52,9, Multan,"92,999",[],0,0
Samsung,samsung-a-52,10, Lahore,"75,000","[8, 128]",8,128
Samsung,samsung-a-52,9, Multan,"92,999",[],0,0
Samsung,samsung-a-52,10, Islamabad,"70,000","[8, 52, 128]",52,128
Samsung,samsung-a-52,10, Islamabad,"55,000",[],0,0
Samsung,samsung-a-52,9, Gujranwala,"72,000",[],0,0
Samsung,samsung-a-52,9, Karachi,"86,500","[5, 8, 128]",8,128
Samsung,samsung-a-52,10, Rawalpindi,"52,000","[8, 128]",8,128
Samsung,samsung-a-52,10, Mardan,"55,000",[],0,0
Samsung,samsung-a-52,10, Rawalpindi,"52,000",[256],0,0
Samsung,samsung-a-52,9, Karachi,"80,999","[5, 8, 128]",8,128
Samsung,samsung-a-52,9, Karachi,"81,999",[],0,0
Samsung,samsung-a-52,9, Karachi,"79,999","[5, 8, 128, 256, 79999]",256,79999
Samsung,samsung-a-72,10, Punjab,"70,000",[],0,0
Samsung,samsung-a-72,10, Lahore,"67,000","[8, 72, 128]",72,128
Samsung,samsung-a-72,10, Daska,"42,000",[],0,0
Samsung,samsung-a-72,10, Lahore,"69,000","[8, 72, 128]",72,128
Samsung,samsung-a-72,10, Punjab,"42,500","[8, 72, 128]",72,128
Samsung,samsung-a-72,9, Karachi,"70,000",[],0,0
Samsung,samsung-a-72,10, Islamabad,"38,000","[8, 128]",8,128
Samsung,samsung-a-72,10, Faisalabad,"31,500","[8, 72, 128]",72,128
Samsung,samsung-a-72,10, Skardu,"42,500","[8, 72, 128]",72,128
Samsung,samsung-a-72,10, Mardan,"41,500","[8, 72, 128]",72,128
Samsung,samsung-a-72,10, Lahore,"70,000","[8, 10, 128]",10,128
Samsung,samsung-a-72,10, Pakistan,"45,900",[],0,0
Samsung,samsung-a-72,10, Punjab,"70,000",[256],0,0
Samsung,samsung-a-72,10, Rawalpindi,"50,000","[8, 128]",8,128
Samsung,samsung-a-72,10, Lahore,"80,000","[8, 256]",8,256
Samsung,samsung-a-72,10, Sukkur,"75,000",[],0,0
Samsung,samsung-a-72,10, Kot Addu,"42,000",[],0,0
Samsung,samsung-a-72,10, Karachi,"79,500",[],0,0
Samsung,samsung-a-72,10, Mandi Bahauddin,"42,000",[],0,0
Samsung,samsung-a-72,10, Karachi,"68,500",[],0,0
Samsung,samsung-a-72,10, Rawalpindi,"38,000","[8, 128]",8,128
Samsung,samsung-a-72,10, Okara,"38,000",[8],0,0
Samsung,samsung-a-72,10, Punjab,"48,000",[8],0,0
Samsung,samsung-a-72,9, Mandi Bahauddin,"72,000",[],0,0
Samsung,samsung-a-72,10, Lahore,"23,000",[],0,0
Samsung,samsung-a-72,10, Pirmahal,"42,000",[],0,0
Samsung,samsung-a-72,10, Karachi,"65,000","[8, 128]",8,128
Samsung,samsung-a-72,10, Shahkot,"23,500",[],0,0
Samsung,samsung-a-72,10, Bhalwal,"42,000",[],0,0
Samsung,samsung-a-72,10, Punjab,"23,500",[],0,0
Samsung,samsung-j-6,10, Islamabad,"15,000","[3, 6, 32]",6,32
Samsung,samsung-j-6,10, Lahore,"9,500","[3, 6, 32]",6,32
Samsung,samsung-j-6,10, Lahore,"15,000",[],0,0
Samsung,samsung-j-6,10, Gujranwala,"4,500",[],0,0
Samsung,samsung-j-6,10, Multan,"13,000",[],0,0
Samsung,samsung-j-6,10, Kot Addu,"15,000",[],0,0
Samsung,samsung-j-6,10, Rawalpindi,"13,000","[3, 32]",0,32
Samsung,samsung-j-6,10, Karachi,"14,500",[],0,0
Samsung,samsung-j-6,10, Gujranwala,"17,500",[],0,0
Samsung,samsung-j-6,10, Bahawalpur,"12,000","[3, 32]",0,32
Samsung,samsung-j-6,10, Quetta,"12,000","[3, 32]",0,32
Samsung,samsung-j-6,10, Lahore,"17,500",[],0,0
Samsung,samsung-j-6,10, Islamabad,"4,000","[2, 7, 16]",0,16
Samsung,samsung-j-6,10, Lahore,"6,000",[],0,0
Samsung,samsung-j-6,10, Haripur,"12,000","[3, 32]",0,32
Samsung,samsung-j-6,10, Faisalabad,"8,000",[],0,0
Samsung,samsung-j-6,10, Hyderabad,"15,200",[],0,0
Samsung,samsung-j-6,10, Rawalpindi,"8,500",[32],0,0
Samsung,samsung-j-6,10, Karachi,"20,000","[4, 64]",4,64
Samsung,samsung-j-6,9, Rahimyar Khan,"15,500","[3, 32]",0,32
Samsung,samsung-j-6,10, Karachi,"6,000","[3, 6, 32]",6,32
Samsung,samsung-j-6,10, Lahore,"20,000",[],0,0
Samsung,samsung-j-6,10, Rawalpindi,"9,300","[3, 6]",0,6
Samsung,samsung-j-6,9, Islamabad,"11,000",[32],0,0
Samsung,samsung-j-6,9, Islamabad,"11,000",[32],0,0
Samsung,samsung-j-6,9, Islamabad,"11,500",[32],0,0
Samsung,samsung-j-6,10, Narowal,"14,500",[],0,0
Samsung,samsung-j-6,10, Gujranwala,"16,800",[],0,0
Samsung,samsung-j-6,10, Lahore,"4,000","[3, 32]",0,32
Samsung,samsung-j-6,9, Faisalabad,"12,000",[],0,0
Samsung,samsung-j-6,10, Faisalabad,"13,500",[],0,0
Samsung,samsung-j-6,10, Gujrat,"12,000",[32],0,0
Samsung,samsung-j-6,10, Sukkur,"10,000",[],0,0
Samsung,samsung-j-6,10, Multan,"8,500",[],0,0
Samsung,samsung-j-6,10, Arifwala,"7,000",[],0,0
Samsung,samsung-j-6,10, Sher Gar,"11,000","[3, 6, 32]",6,32
Samsung,samsung-j-6,9, Lahore,"17,000",[3],0,0
Samsung,samsung-j-6,10, Rawalpindi,"18,000",[],0,0
Samsung,samsung-j-6,10, Faisalabad,"12,500",[],0,0
Samsung,samsung-j-6,10, Faisalabad,"6,700","[3, 6]",0,6
Samsung,samsung-j-6,10, Rawalpindi,"22,000",[32],0,0
Samsung,samsung-j-6,10, Gujranwala,"16,000",[],0,0
Samsung,samsung-j-6,10, Sukkur,"10,000",[],0,0
Samsung,samsung-j-6,10, Lahore,"20,000",[],0,0
Samsung,samsung-j-6,10, Bannu,"17,000",[],0,0
Samsung,samsung-j-6,10, Bahawalpur,"13,000",[],0,0
Samsung,samsung-j-6,10, Karachi,"30,000",[],0,0
Samsung,samsung-j-6,10, Lahore,"4,500","[6, 64]",6,64
Samsung,samsung-a-53,9, Karachi,"26,500",[],0,0
Samsung,samsung-a-53,9, Lahore,"9,400","[8, 53, 128]",0,128
Samsung,samsung-a-53,9, Faisalabad,"90,000",[],0,0
Samsung,samsung-a-53,9, Lahore,"100,000",[],0,0
Samsung,samsung-a-53,9, Rawalpindi,"93,000",[],0,0
Samsung,samsung-a-53,10, Islamabad,"88,000","[8, 128]",8,128
Samsung,samsung-a-53,10, Karachi,"30,000","[8, 256]",8,256
Samsung,samsung-a-53,10, Sindh,"59,500",[],0,0
Samsung,samsung-a-53,9, Rawalpindi,"97,999","[5, 8, 128]",8,128
Samsung,samsung-a-53,10, Hazro,"62,000","[5, 8, 256]",8,256
Samsung,samsung-a-53,9, Lahore,"103,999","[5, 6, 53, 128, 536]",128,536
Samsung,samsung-a-53,10, Islamabad,"81,000","[8, 256]",8,256
Samsung,samsung-a-53,9, Islamabad,"71,000",[],0,0
Samsung,samsung-a-53,10, Bhakkar,"77,500","[8, 53, 128]",0,128
Samsung,samsung-a-53,10, Karachi,"90,000",[128],0,0
Samsung,samsung-a-53,9, Islamabad,"89,000",[],0,0
Samsung,samsung-a-53,9, Lahore,"99,999","[5, 6, 8, 128]",8,128
Samsung,samsung-a-53,9, Lahore,"87,999","[8, 128]",8,128
Samsung,samsung-a-53,10, Lahore,"80,000",[],0,0
Samsung,samsung-a-53,9, Lahore,"9,200",[],0,0
Samsung,samsung-a-53,9, Karachi,"93,000","[8, 128]",8,128
Samsung,samsung-a-53,9, Rahimyar Khan,"93,000","[8, 53]",8,53
Samsung,samsung-a-53,10, Lahore,"85,000",[],0,0
Samsung,samsung-note-10,10, Rawalpindi,"76,000","[12, 256]",12,256
Samsung,samsung-note-10,10, Punjab,"75,999","[12, 256]",12,256
Samsung,samsung-note-10,10, Punjab,"41,500",[],0,0
Samsung,samsung-note-10,9, Punjab,"58,500",[],0,0
Samsung,samsung-note-10,9, Fateh Jang,"58,500",[],0,0
Samsung,samsung-note-10,9, Chichawatni,"74,000",[],0,0
Samsung,samsung-note-10,9, Karachi,"58,500",[],0,0
Samsung,samsung-note-10,10, Lahore,"48,000",[],0,0
Samsung,samsung-note-10,10, Lahore,"48,500",[],0,0
Samsung,samsung-note-10,10, Lahore,"59,999",[],0,0
Samsung,samsung-note-10,9, Karachi,"55,500",[],0,0
Samsung,samsung-note-10,10, Punjab,"40,500","[12, 256]",12,256
Samsung,samsung-note-10,10, Bhakkar,"58,000",[],0,0
Samsung,samsung-note-10,10, Lahore,"27,000","[5, 12, 256]",12,256
Samsung,samsung-note-10,10, Dera Ghazi Khan,"50,000",[],0,0
Samsung,samsung-note-10,9, Abbottabad,"55,000",[],0,0
Samsung,samsung-note-10,10, Karachi,"57,000","[12, 512]",12,512
Samsung,samsung-note-10,10, Karachi,"41,500",[],0,0
Samsung,samsung-note-10,9, Lahore,"78,000",[],0,0
Samsung,samsung-note-10,10, Lahore,"36,500","[8, 10, 128]",10,128
Samsung,samsung-note-10,10, Sahiwal,"38,000",[],0,0
Samsung,samsung-note-10,10, Sargodha,"35,500","[12, 256]",12,256
Samsung,samsung-note-10,10, Multan,"58,000",[],0,0
Samsung,samsung-note-10,10, Lahore,"45,500TypeOther Accessories","[10, 12, 256]",12,256
Samsung,samsung-note-10,10, Layyah,"58,000","[5, 12, 256]",12,256
Samsung,samsung-note-10,10, Punjab,"45,500TypeOther Accessories","[12, 256]",12,256
Samsung,samsung-note-10,9, Lahore,"72,000","[5, 12, 256]",12,256
Samsung,samsung-note-10,10, Sargodha,"102,000",[],0,0
Samsung,samsung-note-10,10, Lahore,"33,500",[],0,0
Samsung,samsung-note-10,10, Mandi Bahauddin,"55,000",[],0,0
Samsung,samsung-note-10,9, Faisalabad,"65,000",[],0,0
Samsung,samsung-note-10,10, Mandi Bahauddin,"45,500TypeOther Accessories","[12, 256]",12,256
Samsung,samsung-note-10,10, Rawalpindi,"45,500","[10, 12, 256]",12,256
Samsung,samsung-note-10,10, Burewala,"45,999","[12, 256]",12,256
Samsung,samsung-note-10,10, Abbottabad,"80,000","[12, 512]",12,512
Samsung,samsung-note-10,10, Choa Saidan Shah,"41,500",[],0,0
Samsung,samsung-note-10,9, Rawalpindi,"122,000","[12, 256]",12,256
Samsung,samsung-note-10,10, Rawalpindi,"41,500","[12, 256]",12,256
Samsung,samsung-note-10,10, Lahore,"60,000",[],0,0
Samsung,samsung-note-10,10, Karachi,"48,700",[],0,0
Samsung,samsung-note-10,10, Rawalpindi,"48,350",[],0,0
Samsung,samsung-note-10,10, Islamabad,"50,000",[256],0,0
Samsung,samsung-note-10,10, Karachi,"52,500",[],0,0
Samsung,samsung-note-10,10, Sialkot,"45,000",[],0,0
Samsung,samsung-note-10,10, Lahore,"37,500",[],0,0
Samsung,samsung-note-10,9, Islamabad,"47,80",[256],0,0
Samsung,samsung-note-10,10, Muzaffargarh,"85,999","[12, 512]",12,512
Samsung,samsung-note-10,10, Lahore,"124,500","[8, 256]",8,256
Samsung,samsung-note-10,9, Lahore,"57,999","[10, 12, 256]",12,256
Samsung,samsung-note-10,10, Lahore,"26,700",[],0,0
Samsung,samsung-note-10,9, Faisalabad,"98,000","[12, 256]",12,256
Samsung,samsung-note-10,9, Gujranwala,"14,500","[12, 256]",12,256
Samsung,samsung-note-10,10, Lahore,"44,500","[12, 256]",12,256
Samsung,samsung-note-10,10, Hyderabad,"60,000",[],0,0
Samsung,samsung-note-10,10, Faisalabad,"35,000","[12, 256]",12,256
Samsung,samsung-note-10,10, Karachi,"48,500",[256],0,0
Samsung,samsung-note-10,10, Attock,"45,500","[12, 256]",12,256
Samsung,samsung-note-10,10, Lahore,"35,500","[12, 256]",12,256
Samsung,samsung-note-10,10, Mardan,"36,000",[],0,0
Samsung,samsung-note-10,10, Karachi,"52,500",[],0,0
Samsung,samsung-note-10,10, Muridike,"41,500",[],0,0
Samsung,samsung-note-10,10, Sahiwal,"42,500",[],0,0
Samsung,samsung-note-10,9, Sialkot,"48,000",[],0,0
Samsung,samsung-note-10,10, Peshawar,"40,000",[],0,0
Samsung,samsung-note-10,10, Karachi,"36,000",[],0,0
Samsung,samsung-note-10,10, Narowal,"62,000","[12, 256]",12,256
Samsung,samsung-note-10,10, Punjab,"70,000","[10, 12, 256]",12,256
